indice|level|info|code
2837||Codigo ciap mas apropiado | P74
2837||Codigo ciap mas apropiado | P01
2837||Codigo ciap mas apropiado | A17
2837||Codigo ciap mas apropiado | A16
2837||Codigo ciap mas apropiado | P04
2837|Igual GT|Recomienda LLM2 trastorno de ansiedad simil 72 AP: P74|48694002
2837|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: P01|48694002
2837|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: A17|48694002
2837|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: A16|48694002
2837|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: P04|48694002
2838|AP|laringofaringitis aguda|R74
2838|fallo|No tenemos ciap|64375000 
2839|AP|catarro vs rinitis|R74
2839||Codigo ciap mas apropiado | R97
2839|Differ GT|Recomienda LLM rinitis alérgica causada por moho simil 63 AP: R97|10629471000119106
2839||Codigo ciap mas apropiado | R97
2839|Differ GT|Recomienda LLM2  rinitis alérgica causada por moho simil 63 AP: R97|311000119101
2840|AP|tinea pedis|S74
2840|correcto|correcto AP S74 llm 415723000 |
2841|AP|catarata congenita|F81
2841||Codigo ciap mas apropiado | F92
2841|Differ GT|Recomienda LLM catarata congénita simil 100 AP: F92|79410001
2841||Codigo ciap mas apropiado | F92
2841|Differ GT|Recomienda LLM2  catarata congénita simil 90 AP: F92|29590001
2842|AP|infeccion respiratoria vias altas espasti bronquial|R74
2842|correcto|correcto AP R74 llm 50417007 |
2843|AP|rinofaringitis aguda bronquitis|R74
2843||Codigo ciap mas apropiado | R78
2843|Differ GT|Recomienda LLM bronquitis aguda simil 74 AP: R78|10509002
2843||Codigo ciap mas apropiado | R83
2843|Differ GT|Recomienda LLM2  bronquitis aguda simil 70 AP: R83|51476001
2844|AP|ampolla|S04
2844|fallo|No tenemos ciap|403578003 
2845|AP|herida juanete|S18
2845|correcto|correcto AP S18 llm 125643001 |
2846|AP|fiebre infecci n respiratoria|A03
2846|correcto|correcto AP A03 llm 722892007 |
2847|AP|sospecha resfriado|R74
2847|fallo|No tenemos ciap|162594009 
2848|AP|rinoconjuntivitis estacional|R97
2848|fallo|No tenemos ciap|416485002 
2849|AP|coxalgia izda|L13
2849|correcto|correcto AP L13 llm 49218002 |
2850|AP|tapon cerumen ambos|H81
2850|correcto|correcto AP H81 llm 126946000 |
2851|AP|coitorragia|X13
2851||Codigo ciap mas apropiado | D16
2851|Differ GT|Recomienda LLM rectorragia simil 65 AP: D16|12063002
2851||Codigo ciap mas apropiado | D15
2851||Codigo ciap mas apropiado | D16
2851|Differ GT|Recomienda LLM2  rectorragia simil 65 AP: D15|405729008
2851|Differ GT|Recomienda LLM2  rectorragia simil 65 AP: D16|405729008
2852|AP|rozadura|A97
2852||Codigo ciap mas apropiado | P03
2852|Differ GT|Recomienda LLM rabietas simil 69 AP: P03|83943005
2852|fallo|No tenemos ciap|789015003 
2853|AP|herida|S18
2853||Codigo ciap mas apropiado | A81
2853|Differ GT|Recomienda LLM herida simil 100 AP: A81|416462003
2853||Codigo ciap mas apropiado | S16
2853|Differ GT|Recomienda LLM2  herida simil 79 AP: S16|416886008
2854|AP|edema tobillos izquierdo|K07
2854||Codigo ciap mas apropiado | L16
2854|Differ GT|Recomienda LLM edema de tobillo simil 85 AP: L16|267039000
2854||Codigo ciap mas apropiado | L16
2854|Differ GT|Recomienda LLM2  edema de tobillo simil 85 AP: L16|26237000
2855|AP|catarro hiponatremia|R74
2855||Codigo ciap mas apropiado | T11
2855|Differ GT|Recomienda LLM hiponatremia con depleción del líquido extracelular simil 78 AP: T11|74185008
2855||Codigo ciap mas apropiado | T11
2855|Differ GT|Recomienda LLM2  hiponatremia con depleción del líquido extracelular simil 75 AP: T11|74185008
2856|AP|nodulo mamario|X18
2856||Codigo ciap mas apropiado | B70
2856|Differ GT|Recomienda LLM nódulo linfático simil 69 AP: B70|59441001
2856|fallo|No tenemos ciap|361464001 
2857|AP|sinusitis aguda|R75
2857|correcto|correcto AP R75 llm 15805002 |
2858|AP|sinusitis aguda gea|R75
2858|correcto|correcto AP R75 llm 15805002 |
2859|AP|sinusitis cronica|R75
2859|fallo|No tenemos ciap|40055000 
2860|AP|sinusitis aguda|R75
2860|correcto|correcto AP R75 llm 15805002 |
2861|AP|bradicardia sinusal|K80
2861|correcto|correcto AP K80 llm 49710005 |
2862|AP|sinusitis aguda fiebre|R75
2862|correcto|correcto AP R75 llm 15805002 |
2863|AP|sinusitis|D21
2863||Codigo ciap mas apropiado | R75
2863|Igual GT|Recomienda LLM sinusitis simil 100 AP: R75|36971009
2863||Codigo ciap mas apropiado | R75
2863|Igual GT|Recomienda LLM2 sinusitis simil 80 AP: R75|15805002
2864|AP|catarro sinusitis|R74
2864||Codigo ciap mas apropiado | R75
2864|Igual GT|Recomienda LLM sinusitis aguda simil 81 AP: R75|15805002
2864|fallo|No tenemos ciap|40055000 
2865|AP|sinusitus|A03
2865||Codigo ciap mas apropiado | R06
2865||Codigo ciap mas apropiado | R07
2865||Codigo ciap mas apropiado | R07
2865|Differ GT|Recomienda LLM síntoma nasal simil 67 AP: R06|249307003
2865|Differ GT|Recomienda LLM síntoma nasal simil 67 AP: R07|249307003
2865|Differ GT|Recomienda LLM síntoma nasal simil 67 AP: R07|249307003
2865||Codigo ciap mas apropiado | R06
2865||Codigo ciap mas apropiado | R07
2865||Codigo ciap mas apropiado | R07
2865|Differ GT|Recomienda LLM2  síntoma nasal simil 67 AP: R06|249307003
2865|Differ GT|Recomienda LLM2  síntoma nasal simil 67 AP: R07|249307003
2865|Differ GT|Recomienda LLM2  síntoma nasal simil 67 AP: R07|249307003
2866|AP|queratosis actinica zona cervical torax nariz|S80
2866|correcto|correcto AP S80 llm 201101007 |
2867|AP|fiebre sinusitis aguda traqueitis aguda|A03
2867||Codigo ciap mas apropiado | R75
2867|Differ GT|Recomienda LLM sinusitis etmoidal aguda simil 74 AP: R75|67832005
2867||Codigo ciap mas apropiado | R75
2867|Differ GT|Recomienda LLM2  sinusitis etmoidal aguda simil 70 AP: R75|15805002
2868|AP|amigdalitis aguda|R76
2868|correcto|correcto AP R76 llm 17741008 |
2869|AP|absceso periamigdalar|R76
2869|fallo|No tenemos ciap|15033003 
2870|AP|faringitis aguda faa streptococo|R74
2870||Codigo ciap mas apropiado | R72
2870|Igual GT|Recomienda LLM faringitis estreptocócica simil 82 AP: R72|43878008
2870|correcto|correcto AP R74 llm 195658003 |
2871|AP|amigdalitis aguda|R76
2871|correcto|correcto AP R76 llm 17741008 |
2872|AP|faringoamigdalitis aguda|R72
2872||Codigo ciap mas apropiado | R90
2872||Codigo ciap mas apropiado | R76
2872|Differ GT|Recomienda LLM faringoamigdalitis simil 85 AP: R90|878818001
2872|Igual GT|Recomienda LLM faringoamigdalitis simil 85 AP: R76|878818001
2872||Codigo ciap mas apropiado | R76
2872|Igual GT|Recomienda LLM2 faringoamigdalitis simil 71 AP: R76|17741008
2873|AP|amigdalitis aguda pult cea|R76
2873|correcto|correcto AP R76 llm 17741008 |
2874|AP|absceso faringeo|R99
2874||Codigo ciap mas apropiado | D95
2874|Differ GT|Recomienda LLM absceso faríngeo simil 100 AP: D95|59707005
2874||Codigo ciap mas apropiado | D95
2874|Differ GT|Recomienda LLM2  absceso faríngeo simil 96 AP: D95|59707005
2875|AP|liquen simple cronico|S99
2875|fallo|No tenemos ciap|109771000119103 
2876|AP|faringo amigdalitis aguda|D21
2876||Codigo ciap mas apropiado | R76
2876|Igual GT|Recomienda LLM amigdalitis aguda simil 80 AP: R76|17741008
2876||Codigo ciap mas apropiado | R90
2876||Codigo ciap mas apropiado | R76
2876|Differ GT|Recomienda LLM2  amigdalitis aguda simil 75 AP: R90|878818001
2876|Igual GT|Recomienda LLM2 amigdalitis aguda simil 75 AP: R76|878818001
2877|AP|faringoamigdalitis estreptococica escarlatina|R72
2877||Codigo ciap mas apropiado | S76
2877|Differ GT|Recomienda LLM celulitis estreptocócica simil 76 AP: S76|278037002
2877|correcto|correcto AP R72 llm 41582007 |
2878|AP|amigdalitis streptococica|D21
2878||Codigo ciap mas apropiado | R72
2878|Igual GT|Recomienda LLM amigdalitis estreptocócica simil 82 AP: R72|41582007
2878||Codigo ciap mas apropiado | R76
2878|Differ GT|Recomienda LLM2  amigdalitis estreptocócica simil 72 AP: R76|195671000
2879|AP|faringitis estreptococica|R72
2879|correcto|correcto AP R72 llm 43878008 |
2880|AP|faringoamigdalitis estreptococica|R72
2880|correcto|correcto AP R72 llm 41582007 |
2881|AP|odinofagia amigdalitis|D21
2881||Codigo ciap mas apropiado | R76
2881|Igual GT|Recomienda LLM amigdalitis infecciosa simil 74 AP: R76|17741008
2881||Codigo ciap mas apropiado | R90
2881||Codigo ciap mas apropiado | R76
2881|Differ GT|Recomienda LLM2  amigdalitis infecciosa simil 71 AP: R90|10351008
2881|Igual GT|Recomienda LLM2 amigdalitis infecciosa simil 71 AP: R76|10351008
2882|AP|amigdalitis aguda|D82
2882||Codigo ciap mas apropiado | R76
2882|Igual GT|Recomienda LLM amigdalitis aguda simil 99 AP: R76|17741008
2882||Codigo ciap mas apropiado | R90
2882|Differ GT|Recomienda LLM2  amigdalitis aguda simil 86 AP: R90|90979004
2883|AP|faringoamigdalitis estreptococica izq|R72
2883|correcto|correcto AP R72 llm 41582007 |
2884|AP|absceso mamario izquierdo|X21
2884||Codigo ciap mas apropiado | U76
2884|Differ GT|Recomienda LLM absceso de la vejiga simil 75 AP: U76|36699003
2884|fallo|No tenemos ciap|10632431000119101 
2885|AP|absceso|X21
2885||Codigo ciap mas apropiado | N73
2885|Differ GT|Recomienda LLM absceso simil 100 AP: N73|128477000
2885||Codigo ciap mas apropiado | S85
2885||Codigo ciap mas apropiado | S99
2885|Differ GT|Recomienda LLM2  absceso simil 78 AP: S85|31928004
2885|Differ GT|Recomienda LLM2  absceso simil 78 AP: S99|31928004
2886|AP|amigdalitis aguda bilateral ira|R76
2886|correcto|correcto AP R76 llm 17741008 |
2887|AP|traqueitis aguda|R77
2887|correcto|correcto AP R77 llm 26650005 |
2888|AP|crup laringeo|R77
2888||Codigo ciap mas apropiado | T15
2888||Codigo ciap mas apropiado | T78
2888|Differ GT|Recomienda LLM quiste laríngeo simil 65 AP: T15|195867000
2888|Differ GT|Recomienda LLM quiste laríngeo simil 65 AP: T78|195867000
2888||Codigo ciap mas apropiado | S10
2888|Differ GT|Recomienda LLM2  quiste laríngeo simil 64 AP: S10|41695006
2889|AP|laringotraqueitis aguda|R77
2889|fallo|No tenemos ciap|64375000 
2890|AP|espasmo laringeo|R77
2890|fallo|No tenemos ciap|4386001 
2891|AP|laringitis aguda|R77
2891|correcto|correcto AP R77 llm 6655004 |
2892|AP|gripe|R77
2892||Codigo ciap mas apropiado | R80
2892|Igual GT|Recomienda LLM gripe simil 99 AP: R80|6142004
2892||Codigo ciap mas apropiado | D70
2892|Differ GT|Recomienda LLM2  gripe simil 78 AP: D70|195929004
2893|AP|laringitis aguda leve|R77
2893|correcto|correcto AP R77 llm 6655004 |
2894|AP|catarro laringitis|R74
2894||Codigo ciap mas apropiado | R77
2894|Igual GT|Recomienda LLM laringitis aguda simil 90 AP: R77|6655004
2894||Codigo ciap mas apropiado | R77
2894|Igual GT|Recomienda LLM2 laringitis aguda simil 86 AP: R77|276443001
2895|AP|laringitis aguda dolor oido izdo|R77
2895|correcto|correcto AP R77 llm 6655004 |
2896|AP|laringitis cronica|R83
2896||Codigo ciap mas apropiado | R77
2896|Igual GT|Recomienda LLM laringitis aguda simil 92 AP: R77|6655004
2896||Codigo ciap mas apropiado | R77
2896|Igual GT|Recomienda LLM2 laringitis aguda simil 84 AP: R77|276443001
2897|AP|cuerpo extra laringe|R87
2897||Codigo ciap mas apropiado | L01
2897||Codigo ciap mas apropiado | N03
2897||Codigo ciap mas apropiado | R04
2897||Codigo ciap mas apropiado | R06
2897||Codigo ciap mas apropiado | R04
2897|Differ GT|Recomienda LLM hallazgo en la laringe simil 66 AP: L01|271748007
2897|Differ GT|Recomienda LLM hallazgo en la laringe simil 66 AP: N03|271748007
2897|Differ GT|Recomienda LLM hallazgo en la laringe simil 66 AP: R04|271748007
2897|Differ GT|Recomienda LLM hallazgo en la laringe simil 66 AP: R06|271748007
2897|Differ GT|Recomienda LLM hallazgo en la laringe simil 66 AP: R04|271748007
2897|fallo|No tenemos ciap|282458002 
2898|AP|laringitis aguda conjuntivitis viral|R77
2898||Codigo ciap mas apropiado | F70
2898||Codigo ciap mas apropiado | F73
2898||Codigo ciap mas apropiado | F20
2898|Differ GT|Recomienda LLM conjuntivitis epidémica aguda simil 72 AP: F70|239186001
2898|Differ GT|Recomienda LLM conjuntivitis epidémica aguda simil 72 AP: F73|239186001
2898|Differ GT|Recomienda LLM conjuntivitis epidémica aguda simil 72 AP: F20|239186001
2898||Codigo ciap mas apropiado | F70
2898|Differ GT|Recomienda LLM2  conjuntivitis epidémica aguda simil 68 AP: F70|45261009
2899|AP|laringotraqueobronquitis|R78
2899|fallo|No tenemos ciap|64375000 
2900|AP|trocanteritis ambos as|L87
2900||Codigo ciap mas apropiado | D88
2900||Codigo ciap mas apropiado | D88
2900|Differ GT|Recomienda LLM apendicitis amébica simil 70 AP: D88|26826005
2900|Differ GT|Recomienda LLM apendicitis amébica simil 70 AP: D88|26826005
2900||Codigo ciap mas apropiado | D88
2900||Codigo ciap mas apropiado | D88
2900|Differ GT|Recomienda LLM2  apendicitis amébica simil 68 AP: D88|26826005
2900|Differ GT|Recomienda LLM2  apendicitis amébica simil 68 AP: D88|26826005
2901|AP|laringotranqueobronquitis|R77
2901|fallo|No tenemos ciap|64375000 
2902|AP|laringitis aguda oma|R77
2902|correcto|correcto AP R77 llm 6655004 |
2903|AP|laringitis aguda obstructiva|R77
2903|correcto|correcto AP R77 llm 6655004 |
2904|AP|laringitis estridulosa|R77
2904|correcto|correcto AP R77 llm 6655004 |
2905|AP|faringitis laringitis aguda|R74
2905||Codigo ciap mas apropiado | R77
2905|Igual GT|Recomienda LLM laringitis aguda simil 81 AP: R77|6655004
2905|correcto|correcto AP R74 llm 363746003 |
2906|AP|edema laringe|R99
2906|fallo|No tenemos ciap|1617005 
2907|AP|laringitis|R74
2907||Codigo ciap mas apropiado | R77
2907|Igual GT|Recomienda LLM laringitis aguda simil 93 AP: R77|6655004
2907|fallo|No tenemos ciap|64375000 
2908|AP|faringo laringitis aguda|R74
2908||Codigo ciap mas apropiado | R77
2908|Igual GT|Recomienda LLM laringitis aguda simil 91 AP: R77|6655004
2908||Codigo ciap mas apropiado | R77
2908|Igual GT|Recomienda LLM2 laringitis aguda simil 84 AP: R77|276443001
2909|AP|laringitis aguda contexto gripal|R77
2909|correcto|correcto AP R77 llm 6655004 |
2910|AP|tos cronica rge|R05
2910|fallo|No tenemos ciap|248185005 
2911|AP|laringitis aguda urg|R77
2911|correcto|correcto AP R77 llm 6655004 |
2912|AP|reagudizacion epoc|R78
2912||Codigo ciap mas apropiado | A85
2912|Differ GT|Recomienda LLM erupción medicamentosa simil 53 AP: A85|28926001
2912||Codigo ciap mas apropiado | S07
2912||Codigo ciap mas apropiado | S06
2912|Differ GT|Recomienda LLM2  erupción medicamentosa simil 53 AP: S07|271807003
2912|Differ GT|Recomienda LLM2  erupción medicamentosa simil 53 AP: S06|271807003
2913|AP|infeccion respiratoria vias bajas|R78
2913||Codigo ciap mas apropiado | R83
2913||Codigo ciap mas apropiado | R99
2913||Codigo ciap mas apropiado | R74
2913||Codigo ciap mas apropiado | A78
2913||Codigo ciap mas apropiado | R04
2913||Codigo ciap mas apropiado | R29
2913||Codigo ciap mas apropiado | R81
2913||Codigo ciap mas apropiado | R71
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R83|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R99|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R74|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: A78|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R04|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R29|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R81|50417007
2913|Differ GT|Recomienda LLM infección de vías respiratorias inferiores simil 84 AP: R71|50417007
2913||Codigo ciap mas apropiado | R74
2913|Differ GT|Recomienda LLM2  infección de vías respiratorias inferiores simil 84 AP: R74|54150009
2914|AP|bronquiolitis aguda vrs|R78
2914|correcto|correcto AP R78 llm 10509002 |
2915|AP|bronquitis aguda|R78
2915|correcto|correcto AP R78 llm 10509002 |
2916|AP|traqueobronquitis aguda|R78
2916||Codigo ciap mas apropiado | R77
2916|Differ GT|Recomienda LLM traqueítis aguda simil 84 AP: R77|26650005
2916|correcto|correcto AP R78 llm 13617004 |
2917|AP|bronquiolitis aguda|R78
2917|correcto|correcto AP R78 llm 10509002 |
2918|AP|reagudizacion asmatica|R78
2918||Codigo ciap mas apropiado | P75
2918|Differ GT|Recomienda LLM trastorno de conversión psicológica simil 64 AP: P75|20734000
2918||Codigo ciap mas apropiado | P20
2918|Differ GT|Recomienda LLM2  trastorno de conversión psicológica simil 63 AP: P20|62766000
2919|AP|bronquitis aguda urg h jaca|R78
2919|correcto|correcto AP R78 llm 10509002 |
2920|AP|bronquiolitis aguda laringitis|R78
2920||Codigo ciap mas apropiado | R77
2920|Differ GT|Recomienda LLM laringitis aguda simil 87 AP: R77|6655004
2920||Codigo ciap mas apropiado | R77
2920|Differ GT|Recomienda LLM2  laringitis aguda simil 84 AP: R77|276443001
2921|AP|bronquitis cita alergolog|R78
2921|correcto|correcto AP R78 llm 10625791000119101 |
2922|AP|aerofagia|R04
2922||Codigo ciap mas apropiado | D08
2922||Codigo ciap mas apropiado | D25
2922|Differ GT|Recomienda LLM dolor por flatulencias  eructos y meteorismo simil 60 AP: D08|271832001
2922|Differ GT|Recomienda LLM dolor por flatulencias  eructos y meteorismo simil 60 AP: D25|271832001
2922||Codigo ciap mas apropiado | D93
2922|Differ GT|Recomienda LLM2  dolor por flatulencias  eructos y meteorismo simil 60 AP: D93|722879009
2923|AP|bronquitis aguda montelukast|R78
2923|correcto|correcto AP R78 llm 10509002 |
2924|AP|bronquitis analticas|R78
2924||Codigo ciap mas apropiado | R91
2924|Differ GT|Recomienda LLM bronquitis crónica simil 87 AP: R91|63480004
2924|correcto|correcto AP R78 llm 10509002 |
2925|AP|bronquitis aguda repetida|R78
2925|correcto|correcto AP R78 llm 10509002 |
2926|AP|bronquitis 1 episdo curso|R78
2926|correcto|correcto AP R78 llm 10509002 |
2927|AP|bronquitis|R78
2927|correcto|correcto AP R78 llm 32398004 |
2928|AP|bronquitis aguda ingreso|R78
2928|correcto|correcto AP R78 llm 10509002 |
2929|AP|bronquitis aguda sinisitis|R78
2929|correcto|correcto AP R78 llm 10509002 |
2930|AP|otitis bronquitis|H71
2930||Codigo ciap mas apropiado | R78
2930|Igual GT|Recomienda LLM bronquitis simil 84 AP: R78|32398004
2930||Codigo ciap mas apropiado | R78
2930|Igual GT|Recomienda LLM2 bronquitis simil 78 AP: R78|10509002
2931|AP|faringitis aguda|R78
2931||Codigo ciap mas apropiado | R74
2931|Igual GT|Recomienda LLM faringitis aguda simil 100 AP: R74|363746003
2931||Codigo ciap mas apropiado | R83
2931||Codigo ciap mas apropiado | R74
2931|Differ GT|Recomienda LLM2  faringitis aguda simil 89 AP: R83|405737000
2931|Igual GT|Recomienda LLM2 faringitis aguda simil 89 AP: R74|405737000
2932|AP|bronquitis aguda vomitos|R78
2932|correcto|correcto AP R78 llm 10509002 |
2933|AP|infeccion respiratoria vias bajas broncoaspiracion|R78
2933||Codigo ciap mas apropiado | R83
2933||Codigo ciap mas apropiado | R99
2933||Codigo ciap mas apropiado | R74
2933||Codigo ciap mas apropiado | A78
2933||Codigo ciap mas apropiado | R04
2933||Codigo ciap mas apropiado | R29
2933||Codigo ciap mas apropiado | R81
2933||Codigo ciap mas apropiado | R71
